13,1,0.00403451,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
13,2,0.0040569,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
14,1,0.00438954,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
14,2,0.004410545,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
15,1,0.004767978333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
15,2,0.004785356666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
16,1,0.005096525,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
16,2,0.005125971666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
17,1,0.0053757100000000006,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
17,2,0.0053917466666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
18,1,0.005636268333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
18,2,0.005651715,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
19,1,0.005929865,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
19,2,0.005951696666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
20,1,0.006215486666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
20,2,0.006233618333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
21,1,0.0065739583333333336,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
21,2,0.00660247,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
22,1,0.006980313333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
22,2,0.006993528333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
23,1,0.007202005,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
23,2,0.007213801666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
24,1,0.007445203333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
24,2,0.0074576650000000005,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
25,1,0.007661625,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
25,2,0.007675538333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
26,1,0.007903831666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
26,2,0.00791601,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
27,1,0.008114578333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
27,2,0.008127711666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
28,1,0.008361783333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
28,2,0.008378291666666668,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
29,1,0.008578165,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
29,2,0.00859151,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
30,1,0.008792556666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
30,2,0.008819775,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
31,1,0.009047961666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
31,2,0.009061301666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
32,1,0.00927381,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
32,2,0.009286551666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
33,1,0.009536321666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
33,2,0.009549875000000001,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
34,1,0.009766694999999999,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
34,2,0.009779296666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
35,1,0.009990031666666668,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
35,2,0.010009828333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
36,1,0.010238766666666668,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
36,2,0.010252153333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
37,1,0.010453533333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
37,2,0.010482001666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
38,1,0.010764873333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
38,2,0.010779025,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
39,1,0.010984688333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
39,2,0.010997488333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
40,1,0.011224995,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
40,2,0.011238498333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
41,1,0.011439895,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
41,2,0.01145262,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
42,1,0.011737933333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
42,2,0.011758741666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
43,1,0.011974393333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
43,2,0.011987958333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
44,1,0.012306076666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
44,2,0.012325285,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
45,1,0.012536643333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
45,2,0.012550328333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
46,1,0.012754605,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
46,2,0.012767255,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
47,1,0.013082106666666668,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
47,2,0.013095608333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
48,1,0.013302491666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
48,2,0.01331568,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
49,1,0.013544676666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
49,2,0.01356207,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
50,1,0.013760516666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
50,2,0.013774719999999999,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
51,1,0.013982796666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
51,2,0.014006935,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
52,1,0.014250313333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
52,2,0.014263654999999998,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
53,1,0.014471308333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
53,2,0.014487161666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
54,1,0.014731108333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
54,2,0.014743218333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
55,1,0.014939048333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
55,2,0.014954631666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
56,1,0.015176305,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
56,2,0.015209106666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
57,1,0.0154485,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
57,2,0.015462813333333332,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
58,1,0.015667251666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
58,2,0.015683453333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
59,1,0.015911588333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
59,2,0.015925036666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
60,1,0.016127651666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
60,2,0.016138463333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
61,1,0.016350358333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
61,2,0.01637074666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
62,1,0.016706093333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
62,2,0.016722396666666663,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
63,1,0.01692453,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
63,2,0.016945218333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
64,1,0.017187878333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
64,2,0.017200908333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
65,1,0.017535988333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
65,2,0.017548841666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
66,1,0.01778633,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
66,2,0.017797965000000002,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
67,1,0.017994778333333336,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
67,2,0.018009348333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
68,1,0.018218455,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
68,2,0.01823505666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
69,1,0.018454961666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
69,2,0.01846910833333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
70,1,0.018678455,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
70,2,0.01869338166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
71,1,0.018942843333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
71,2,0.018957966666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
72,1,0.019151986666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
72,2,0.019165585,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
73,1,0.019376823333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
73,2,0.019395036666666664,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
74,1,0.01960572166666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
74,2,0.019619911666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
75,1,0.019820253333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
75,2,0.019835286666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
76,1,0.02007958333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
76,2,0.02009457166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
77,1,0.020295333333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
77,2,0.020310588333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
78,1,0.02052115,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
78,2,0.020535851666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
79,1,0.020760566666666664,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
79,2,0.020774003333333336,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
80,1,0.020982273333333336,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
80,2,0.020995263333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
81,1,0.021218405,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
81,2,0.021231855,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
82,1,0.021433876666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
82,2,0.02144586,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
83,1,0.021674988333333332,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
83,2,0.021689738333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
84,1,0.021929296666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
84,2,0.021942383333333332,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
85,1,0.022271066666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
85,2,0.022283435,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
86,1,0.022551713333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
86,2,0.022565469999999997,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
87,1,0.022808175,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
87,2,0.02282364,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
88,1,0.023049570000000002,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
88,2,0.023063393333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
89,1,0.023293206666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
89,2,0.023309786666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
90,1,0.02350908,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
90,2,0.023532178333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
91,1,0.023780266666666668,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
91,2,0.02379502,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
92,1,0.024149354999999997,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
92,2,0.024165168333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
93,1,0.024458101666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
93,2,0.024474651666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
94,1,0.024723351666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
94,2,0.024736103333333332,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
95,1,0.024949053333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
95,2,0.02498169166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
96,1,0.025212315,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
96,2,0.025225050000000002,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
97,1,0.025426223333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
97,2,0.02544137,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
98,1,0.025668101666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
98,2,0.025680736666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
99,1,0.02590201666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
99,2,0.02591555,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
100,1,0.026194085,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
100,2,0.026215765,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
101,1,0.026605711666666663,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
101,2,0.02661767,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
102,1,0.026851359999999998,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
102,2,0.026868173333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
103,1,0.027079745,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
103,2,0.02709159,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
104,1,0.02742277166666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
104,2,0.02743470166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
105,1,0.027653608333333336,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
105,2,0.02766696,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
106,1,0.02786468833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
106,2,0.027880275,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
107,1,0.028074898333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
107,2,0.028092113333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
108,1,0.02842516833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
108,2,0.02843809833333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
109,1,0.028637733333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
109,2,0.028653938333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
110,1,0.02892642833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
110,2,0.028942771666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
111,1,0.029177921666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
111,2,0.02919221,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
112,1,0.02940954,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
112,2,0.029429894999999998,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
113,1,0.029658446666666668,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
113,2,0.029670554999999998,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
114,1,0.029877656666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
114,2,0.029893523333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
115,1,0.030123613333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
115,2,0.030147863333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
116,1,0.030359761666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
116,2,0.030372156666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
117,1,0.03057111833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
117,2,0.03058378,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
118,1,0.030809376666666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
118,2,0.03082262666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
119,1,0.031156111666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
119,2,0.031168358333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
120,1,0.03137739333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
120,2,0.03139324,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
121,1,0.031727243333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
121,2,0.031739576666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
122,1,0.03206563166666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
122,2,0.032078630000000004,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
123,1,0.03234040666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
123,2,0.03235354666666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
124,1,0.032560940000000003,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
124,2,0.03257273333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
125,1,0.03278291666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
125,2,0.032803305,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
126,1,0.03302703333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
126,2,0.03303904,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
127,1,0.03325360833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
127,2,0.03326958333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
128,1,0.03348757,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
128,2,0.03350124333333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
129,1,0.03370396,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
129,2,0.033719678333333336,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
130,1,0.033946511666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
130,2,0.033959645000000004,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
131,1,0.03420357833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
131,2,0.034215861666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
132,1,0.03442558,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
132,2,0.03444177166666666,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
133,1,0.03468643666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
133,2,0.03471932166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
134,1,0.034930005,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
134,2,0.034941985,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
135,1,0.03513257,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
135,2,0.035145495,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
136,1,0.035389079999999996,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
136,2,0.03540460166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
137,1,0.03566367,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
137,2,0.03567876833333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
138,1,0.03595476500000001,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
138,2,0.03597465166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
139,1,0.036277663333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
139,2,0.03630319666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
140,1,0.03654214333333334,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
140,2,0.03656226,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
141,1,0.036789038333333336,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
141,2,0.03680273666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
142,1,0.03714880166666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
142,2,0.03716110833333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
143,1,0.03738604333333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
143,2,0.03740896666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
144,1,0.03769768,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
144,2,0.03771362833333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
145,1,0.037920561666666665,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
145,2,0.03793537,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
146,1,0.03815557666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
146,2,0.038172305000000004,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
147,1,0.03841573,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
147,2,0.038430025,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
148,1,0.038649221666666664,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
148,2,0.038663593333333336,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
149,1,0.03888553833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
149,2,0.03890360833333333,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
150,1,0.03914353166666666,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
150,2,0.03915650666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
151,1,0.03935768,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
151,2,0.039371438333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
152,1,0.03957472833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
152,2,0.03959051166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
153,1,0.03982198666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
153,2,0.039835768333333334,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
154,1,0.040039515000000005,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
154,2,0.04005162166666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
155,1,0.04026974666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
155,2,0.040287681666666665,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
156,1,0.04049790833333333,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
156,2,0.040509793333333335,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
157,1,0.040713588333333335,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
157,2,0.04073062666666667,BoulwareNegotiationParty@7,(Offer  bid:Bid[Pie: a0])
158,1,0.04098014666666667,MyAgent@6,(Offer  bid:Bid[Pie: a1000])
