1,1,6.2155E-5,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
10,1,4.1074666666666667E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
10,2,4.2775166666666667E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
11,1,4.4301333333333334E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
11,2,4.5859666666666667E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
12,1,4.7664500000000004E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
12,2,4.930433333333333E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
13,1,5.164616666666667E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
13,2,5.408333333333334E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
14,1,5.731016666666668E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
14,2,5.948933333333334E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
15,1,6.18115E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
15,2,6.367683333333333E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
16,1,6.551433333333333E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
16,2,6.712166666666667E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
17,1,6.8675E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
17,2,7.035033333333333E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
18,1,7.181716666666666E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
18,2,7.357316666666666E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
19,1,7.517266666666667E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
19,2,7.670683333333334E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
20,1,7.823299999999999E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
20,2,7.961333333333333E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
21,1,8.147566666666667E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
21,2,8.3871E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
22,1,8.636983333333332E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
22,2,8.813683333333334E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
23,1,9.014450000000001E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
23,2,9.245066666666667E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
24,1,9.42475E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
24,2,9.602316666666667E-4,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
25,1,9.824083333333333E-4,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
25,2,0.0010279916666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
26,1,0.0010480366666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
26,2,0.0010641966666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
27,1,0.0010792766666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
27,2,0.0010964416666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
28,1,0.001129365,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
28,2,0.0011456666666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
29,1,0.0011611783333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
29,2,0.0011751733333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
30,1,0.0011887683333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
30,2,0.00120371,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
31,1,0.0012176466666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
31,2,0.0012334366666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
32,1,0.0012473483333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
32,2,0.001261985,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
33,1,0.0012774466666666668,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
33,2,0.0012946866666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
34,1,0.0013155266666666668,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
34,2,0.0013318716666666668,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
35,1,0.0013510283333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
35,2,0.00140997,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
36,1,0.0014348216666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
36,2,0.0014504616666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
37,1,0.00146458,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
37,2,0.0015053316666666665,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
38,1,0.0015463983333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
38,2,0.001562565,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
39,1,0.0015776199999999998,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
39,2,0.0015920366666666668,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
40,1,0.0016068316666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
40,2,0.0016217633333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
41,1,0.0016392216666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
41,2,0.0016562999999999999,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
42,1,0.001696205,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
42,2,0.00171395,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
43,1,0.001733275,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
43,2,0.00175141,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
44,1,0.0017704716666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
44,2,0.0018070716666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
45,1,0.0018295516666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
45,2,0.0018456716666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
46,1,0.0018607333333333332,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
46,2,0.0018791683333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
47,1,0.0018942516666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
47,2,0.0019090216666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
48,1,0.0019249416666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
48,2,0.0019564033333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
49,1,0.001976835,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
49,2,0.00199048,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
50,1,0.002004265,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
50,2,0.0020204416666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
51,1,0.0020376266666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
51,2,0.0020520733333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
52,1,0.002065915,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
52,2,0.0020823066666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
53,1,0.0020991983333333336,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
53,2,0.0021144683333333336,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
54,1,0.00212978,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
54,2,0.0021454416666666664,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
55,1,0.0021788216666666664,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
55,2,0.0022038883333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
56,1,0.0022266166666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
56,2,0.0022572833333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
57,1,0.0022707683333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
57,2,0.0022848366666666665,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
58,1,0.00229779,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
58,2,0.0023112133333333335,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
59,1,0.0023257449999999997,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
59,2,0.0023404683333333332,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
60,1,0.0023548183333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
60,2,0.0023683366666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
61,1,0.002381686666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
61,2,0.0023966233333333332,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
62,1,0.002409718333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
62,2,0.002428116666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
63,1,0.0024428333333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
63,2,0.002456453333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
64,1,0.00247158,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
64,2,0.00249804,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
65,1,0.002523126666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
65,2,0.002542483333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
66,1,0.002556535,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
66,2,0.0025772666666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
67,1,0.002618941666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
67,2,0.00264068,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
68,1,0.00265601,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
68,2,0.0026737349999999996,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
69,1,0.00268721,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
69,2,0.002700705,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
70,1,0.0027146466666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
70,2,0.002737153333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
71,1,0.002817845,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
71,2,0.0028489183333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
72,1,0.0028730016666666668,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
72,2,0.0029011433333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
73,1,0.00293245,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
73,2,0.00296544,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
74,1,0.0029898633333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
74,2,0.0030268649999999997,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
75,1,0.0032199466666666668,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
75,2,0.0032378100000000003,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
76,1,0.0032592483333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
76,2,0.003286153333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
77,1,0.003318363333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
77,2,0.003370895,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
78,1,0.00339291,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
78,2,0.0034136283333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
79,1,0.003436866666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
79,2,0.0034588216666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
80,1,0.0034885583333333337,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
80,2,0.0035240799999999997,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
81,1,0.00354952,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
81,2,0.0035989133333333336,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
82,1,0.0036430766666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
82,2,0.003666708333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
83,1,0.003685761666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
83,2,0.00370497,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
84,1,0.0037236683333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
84,2,0.003760246666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
85,1,0.0037860116666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
85,2,0.0038118966666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
86,1,0.00383561,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
86,2,0.003856111666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
87,1,0.0038833566666666664,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
87,2,0.003930305,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
88,1,0.003957323333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
88,2,0.003980015,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
89,1,0.004005323333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
89,2,0.004048438333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
90,1,0.004076466666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
90,2,0.0041025766666666665,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
91,1,0.004121681666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
91,2,0.0041436350000000005,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
92,1,0.0041712116666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
92,2,0.004195358333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
93,1,0.004212571666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
93,2,0.0042441833333333335,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
94,1,0.004263321666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
94,2,0.004292521666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
95,1,0.004314905,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
95,2,0.004343045,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
96,1,0.004370308333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
96,2,0.0044008499999999996,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
97,1,0.004473401666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
97,2,0.004500263333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
98,1,0.004521653333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
98,2,0.004544941666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
99,1,0.00456605,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
99,2,0.004587723333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
100,1,0.004608123333333334,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
100,2,0.004633055,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
101,1,0.004652826666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
101,2,0.00467458,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
102,1,0.0046974366666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
102,2,0.00472909,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
103,1,0.004749301666666666,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
103,2,0.004770406666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
104,1,0.004791445,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
104,2,0.004815005,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
105,1,0.004851418333333333,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
105,2,0.004904438333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
106,1,0.004973921666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
106,2,0.005045583333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
107,1,0.005066746666666667,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
107,2,0.005089058333333333,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
108,1,0.0051100500000000005,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
108,2,0.005132286666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
109,1,0.005155074999999999,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
109,2,0.005173761666666667,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
110,1,0.0051960466666666665,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
110,2,0.005219703333333334,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
111,1,0.0052391,MyAgent@16,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
111,2,0.005260191666666666,TimeDependentAgentLinear@17,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
